;precision;recall;f1-score;support
vacía;0.9189008042895442;0.9455172413793104;0.9320190346702923;1450.0
animal;0.9717251252684324;0.9573342736248237;0.9644760213143873;2836.0
accuracy;0.9533364442370509;0.9533364442370509;0.9533364442370509;0.9533364442370509
macro avg;0.9453129647789883;0.951425757502067;0.9482475279923398;4286.0
weighted avg;0.9538540880730548;0.9533364442370509;0.9534954728696982;4286.0
