accuracy;auc;loss;precision;recall;val_accuracy;val_auc;val_loss;val_precision;val_recall;f1_score;val_f1_score
0.8187046647071838;0.8994107842445374;0.0492640733718872;0.8737063407897949;0.8486772775650024;0.8854409456253052;0.9569534063339232;0.0346232950687408;0.9121265411376952;0.9150211811065674;0.8610099474773008;0.9135715632203584
0.8931232690811157;0.9593051075935364;0.0331140346825122;0.9345084428787231;0.9016628861427308;0.9115725755691528;0.9710183143615724;0.028569171205163;0.9367223381996156;0.9291255474090576;0.9177918877437982;0.9329084726556364
0.905176281929016;0.9656886458396912;0.0303182676434516;0.9414238929748536;0.9135298728942872;0.9192720651626588;0.9755338430404664;0.0260974131524562;0.9462365508079528;0.9308885931968688;0.9272671486231513;0.9384998221709516
0.9115278720855712;0.9702227711677552;0.0284819826483726;0.9468225836753844;0.9178382754325868;0.922305166721344;0.9778746962547302;0.0247911345213651;0.9477638602256776;0.9340620636940002;0.9321051583572656;0.9408630747617006
0.9174293279647828;0.9735904335975648;0.0269975513219833;0.9505096673965454;0.9232804179191588;0.9274381995201112;0.9783262014389038;0.0242632310837507;0.9510539770126344;0.9386459589004515;0.9366971947860824;0.9448092266180028
0.91652911901474;0.974739909172058;0.0260944198817014;0.9486920833587646;0.92380952835083;0.93000465631485;0.980453610420227;0.0231971535831689;0.9525339007377625;0.9411142468452454;0.9360854761531937;0.9467896356539376
0.9196799397468568;0.9758669137954712;0.0256272535771131;0.9501936435699464;0.9272108674049376;0.9281381368637084;0.9808482527732848;0.0229750648140907;0.956977605819702;0.9333568215370178;0.9385615754239836;0.9450196312340985
0.9207301735877992;0.976642906665802;0.0252429191023111;0.9514615535736084;0.9275132417678832;0.9295380115509032;0.9814417958259584;0.0225623697042465;0.9534717202186584;0.939351201057434;0.9393347770963608;0.9463587858774236
0.9204801321029664;0.976902425289154;0.0250221099704504;0.9501160383224488;0.9285714030265808;0.9316378831863404;0.9825297594070436;0.0223068222403526;0.948817491531372;0.9478138089179992;0.9392201796095621;0.9483153796541494
0.922680675983429;0.9780893921852112;0.024497602134943;0.9523772597312928;0.9296296238899232;0.934204399585724;0.9829776883125304;0.0218260791152715;0.954125165939331;0.946050763130188;0.9408659625701775;0.9500708042862944
