;precision;recall;f1-score;support
vacía;0.9069920844327177;0.9482758620689655;0.9271746459878625;1450.0
animal;0.9729241877256317;0.9502820874471086;0.9614698537281484;2836.0
accuracy;0.949603359776015;0.949603359776015;0.949603359776015;0.949603359776015
macro avg;0.9399581360791747;0.949278974758037;0.9443222498580055;4286.0
weighted avg;0.9506186464809455;0.949603359776015;0.9498674152719155;4286.0
